포인트 WKT,시설물 ID,시군구 코,시군구명,읍면동 코,읍면동명,시설코드,안심귀갓길,안심귀갓_1,설치대수,비고,관리기관,전화번호,조성년월,세부위치,데이터 기,이미지명,center_lon,center_lat,geometry_wkt,source_dataset
POINT(126.919359 37.487279),1162010200_06_P42,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_06,관악안심06,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,홍은슈퍼,20220915,1162010200_06_P42_302.jpeg,126.919359,37.487279,POINT (126.919359 37.487279),Seoul Safe Route Facilities SHP
POINT(126.919390 37.487322),1162010200_06_P43,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_06,관악안심06,1,,,,,홍은슈퍼,20220915,1162010200_06_P43_305.jpeg,126.91939,37.487322,POINT (126.91939 37.487322),Seoul Safe Route Facilities SHP
POINT(126.934801 37.484533),1162010200_07_P01,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_07,관악안심07,1,,,,,강강술래 옆,20220928,1162010200_07_P01_304.jpeg,126.934801,37.484533,POINT (126.934801 37.484533),Seoul Safe Route Facilities SHP
POINT(126.934834 37.484389),1162010200_07_P02,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_07,관악안심07,1,,관악경찰서 신림지구대,02-870-0830,,월암하이츠빌라 옆,20220928,1162010200_07_P02_307.jpeg,126.934834,37.484389,POINT (126.934834 37.484389),Seoul Safe Route Facilities SHP
POINT(126.934834 37.484389),1162010200_07_P03,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,월암하이츠빌라 옆,20220928,1162010200_07_P03_305.jpeg,126.934834,37.484389,POINT (126.934834 37.484389),Seoul Safe Route Facilities SHP
POINT(126.934834 37.484389),1162010200_07_P04,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_07,관악안심07,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,월암하이츠빌라 옆,20220928,1162010200_07_P04_302.jpeg,126.934834,37.484389,POINT (126.934834 37.484389),Seoul Safe Route Facilities SHP
POINT(126.934866 37.484268),1162010200_07_P05,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,7ELEVEN 앞,20220928,1162010200_07_P05_305.jpeg,126.934866,37.484268,POINT (126.934866 37.484268),Seoul Safe Route Facilities SHP
POINT(126.934866 37.484268),1162010200_07_P06,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_07,관악안심07,1,다목적 CCTV,관악구청 토목과장,08-879-6781,,7ELEVEN 앞,20220928,1162010200_07_P06_302.jpeg,126.934866,37.484268,POINT (126.934866 37.484268),Seoul Safe Route Facilities SHP
POINT(126.934873 37.483935),1162010200_07_P07,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,2,,,,,광덕빌 옆,20220928,1162010200_07_P07_305.jpeg,126.934873,37.483935,POINT (126.934873 37.483935),Seoul Safe Route Facilities SHP
POINT(126.934861 37.483690),1162010200_07_P08,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_07,관악안심07,1,,,,,어울림빌라 앞,20220928,1162010200_07_P08_304.jpeg,126.934861,37.48369,POINT (126.934861 37.48369),Seoul Safe Route Facilities SHP
POINT(126.934893 37.483631),1162010200_07_P09,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_07,관악안심07,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,어울림빌라 앞,20220928,1162010200_07_P09_302.jpeg,126.934893,37.483631,POINT (126.934893 37.483631),Seoul Safe Route Facilities SHP
POINT(126.934893 37.483631),1162010200_07_P10,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,어울림빌라 앞,20220928,1162010200_07_P10_305.jpeg,126.934893,37.483631,POINT (126.934893 37.483631),Seoul Safe Route Facilities SHP
POINT(126.934893 37.483631),1162010200_07_P11,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_07,관악안심07,1,,관악경찰서 신림지구대,02-870-0830,,어울림빌라 앞,20220928,1162010200_07_P11_307.jpeg,126.934893,37.483631,POINT (126.934893 37.483631),Seoul Safe Route Facilities SHP
POINT(126.934893 37.483631),1162010200_07_P12,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_07,관악안심07,1,,,,,어울림빌라 앞,20220928,1162010200_07_P12_301.jpeg,126.934893,37.483631,POINT (126.934893 37.483631),Seoul Safe Route Facilities SHP
POINT(126.934919 37.483330),1162010200_07_P13,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,한성빌라 옆,20220928,1162010200_07_P13_305.jpeg,126.934919,37.48333,POINT (126.934919 37.48333),Seoul Safe Route Facilities SHP
POINT(126.934942 37.482979),1162010200_07_P14,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,CU 관악이레점 옆,20220928,1162010200_07_P14_305.jpeg,126.934942,37.482979,POINT (126.934942 37.482979),Seoul Safe Route Facilities SHP
POINT(126.934942 37.482979),1162010200_07_P15,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_07,관악안심07,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,CU 관악이레점 옆,20220928,1162010200_07_P15_302.jpeg,126.934942,37.482979,POINT (126.934942 37.482979),Seoul Safe Route Facilities SHP
POINT(126.934915 37.482696),1162010200_07_P16,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,펠리스빌 앞,20220928,1162010200_07_P16_305.jpeg,126.934915,37.482696,POINT (126.934915 37.482696),Seoul Safe Route Facilities SHP
POINT(126.934952 37.482691),1162010200_07_P17,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_07,관악안심07,1,,,,,펠리스빌 앞,20220928,1162010200_07_P17_304.jpeg,126.934952,37.482691,POINT (126.934952 37.482691),Seoul Safe Route Facilities SHP
POINT(126.934984 37.482521),1162010200_07_P18,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_07,관악안심07,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,프렌즈빌 옆,20220928,1162010200_07_P18_302.jpeg,126.934984,37.482521,POINT (126.934984 37.482521),Seoul Safe Route Facilities SHP
POINT(126.934984 37.482521),1162010200_07_P19,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_07,관악안심07,1,,관악경찰서 신림지구대,02-870-0830,,프렌즈빌 옆,20220928,1162010200_07_P19_307.jpeg,126.934984,37.482521,POINT (126.934984 37.482521),Seoul Safe Route Facilities SHP
POINT(126.934984 37.482521),1162010200_07_P20,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_07,관악안심07,1,,,,,프렌즈빌 옆,20220928,1162010200_07_P20_301.jpeg,126.934984,37.482521,POINT (126.934984 37.482521),Seoul Safe Route Facilities SHP
POINT(126.934983 37.482513),1162010200_07_P21,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,프렌즈빌 옆,20220928,1162010200_07_P21_305.jpeg,126.934983,37.482513,POINT (126.934983 37.482513),Seoul Safe Route Facilities SHP
POINT(126.934822 37.482308),1162010200_07_P22,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,남부순환로194길54 앞,20220928,1162010200_07_P22_305.jpeg,126.934822,37.482308,POINT (126.934822 37.482308),Seoul Safe Route Facilities SHP
POINT(126.934822 37.482308),1162010200_07_P23,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_07,관악안심07,1,다목적 CCTV,관악구청 도로관리과장,02-879-6782,,남부순환로194길54 앞,20220928,1162010200_07_P23_302.jpeg,126.934822,37.482308,POINT (126.934822 37.482308),Seoul Safe Route Facilities SHP
POINT(126.934606 37.482131),1162010200_07_P24,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,관동마운틴 앞,20220928,1162010200_07_P24_305.jpeg,126.934606,37.482131,POINT (126.934606 37.482131),Seoul Safe Route Facilities SHP
POINT(126.934429 37.481988),1162010200_07_P25,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,남부순환로194길64 앞,20220928,1162010200_07_P25_305.jpeg,126.934429,37.481988,POINT (126.934429 37.481988),Seoul Safe Route Facilities SHP
POINT(126.934429 37.481988),1162010200_07_P26,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_07,관악안심07,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,남부순환로194길64 앞,20220928,1162010200_07_P26_302.jpeg,126.934429,37.481988,POINT (126.934429 37.481988),Seoul Safe Route Facilities SHP
POINT(126.934294 37.481863),1162010200_07_P27,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_07,관악안심07,1,,,,,남부순환로194길72길 옆,20220928,1162010200_07_P27_305.jpeg,126.934294,37.481863,POINT (126.934294 37.481863),Seoul Safe Route Facilities SHP
POINT(126.934294 37.481863),1162010200_07_P28,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_07,관악안심07,1,,관악경찰서 신림지구대,02-870-0830,,남부순환로194길72길 옆,20220928,1162010200_07_P28_307.jpeg,126.934294,37.481863,POINT (126.934294 37.481863),Seoul Safe Route Facilities SHP
POINT(126.934294 37.481863),1162010200_07_P29,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_07,관악안심07,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,남부순환로194길72길 옆,20220928,1162010200_07_P29_302.jpeg,126.934294,37.481863,POINT (126.934294 37.481863),Seoul Safe Route Facilities SHP
POINT(126.934266 37.481870),1162010200_07_P30,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_07,관악안심07,1,,,,,남부순환로194길72길 옆,20220928,1162010200_07_P30_304.jpeg,126.934266,37.48187,POINT (126.934266 37.48187),Seoul Safe Route Facilities SHP
POINT(126.934277 37.467428),1162010200_09_P01,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_09,관악안심09,1,,,,,CU관악으뜸점,20220926,1162010200_09_P01_301.jpeg,126.934277,37.467428,POINT (126.934277 37.467428),Seoul Safe Route Facilities SHP
POINT(126.934277 37.467428),1162010200_09_P02,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_09,관악안심09,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,CU관악으뜸점,20220926,1162010200_09_P02_302.jpeg,126.934277,37.467428,POINT (126.934277 37.467428),Seoul Safe Route Facilities SHP
POINT(126.934277 37.467428),1162010200_09_P03,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,CU관악으뜸점,20220926,1162010200_09_P03_305.jpeg,126.934277,37.467428,POINT (126.934277 37.467428),Seoul Safe Route Facilities SHP
POINT(126.934328 37.467386),1162010200_09_P04,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_09,관악안심09,1,,관악구청 CCTV 통합관제센터,02-879-4963,,CU관악으뜸점,20220926,1162010200_09_P04_302.jpeg,126.934328,37.467386,POINT (126.934328 37.467386),Seoul Safe Route Facilities SHP
POINT(126.934283 37.467398),1162010200_09_P05,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_09,관악안심09,1,,,,,CU관악으뜸점,20220926,1162010200_09_P05_301.jpeg,126.934283,37.467398,POINT (126.934283 37.467398),Seoul Safe Route Facilities SHP
POINT(126.934309 37.467429),1162010200_09_P06,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_09,관악안심09,1,,,,,CU관악으뜸점,20220926,1162010200_09_P06_304.jpeg,126.934309,37.467429,POINT (126.934309 37.467429),Seoul Safe Route Facilities SHP
POINT(126.934309 37.467429),1162010200_09_P07,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_09,관악안심09,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,CU관악으뜸점,20220926,1162010200_09_P07_302.jpeg,126.934309,37.467429,POINT (126.934309 37.467429),Seoul Safe Route Facilities SHP
POINT(126.934338 37.467423),1162010200_09_P08,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,CU관악으뜸점,20220926,1162010200_09_P08_305.jpeg,126.934338,37.467423,POINT (126.934338 37.467423),Seoul Safe Route Facilities SHP
POINT(126.934338 37.467423),1162010200_09_P09,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_09,관악안심09,1,,관악경찰서 관악산지구대,02-870-0840,,CU관악으뜸점,20220926,1162010200_09_P09_307.jpeg,126.934338,37.467423,POINT (126.934338 37.467423),Seoul Safe Route Facilities SHP
POINT(126.934338 37.467423),1162010200_09_P10,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,CU관악으뜸점,20220926,1162010200_09_P10_305.jpeg,126.934338,37.467423,POINT (126.934338 37.467423),Seoul Safe Route Facilities SHP
POINT(126.934330 37.467666),1162010200_09_P11,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,원룸앞,20220926,1162010200_09_P11_305.jpeg,126.93433,37.467666,POINT (126.93433 37.467666),Seoul Safe Route Facilities SHP
POINT(126.934451 37.467935),1162010200_09_P12,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_09,관악안심09,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,다인고시부페,20220926,1162010200_09_P12_302.jpeg,126.934451,37.467935,POINT (126.934451 37.467935),Seoul Safe Route Facilities SHP
POINT(126.934451 37.467935),1162010200_09_P13,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,다인고시부페,20220926,1162010200_09_P13_305.jpeg,126.934451,37.467935,POINT (126.934451 37.467935),Seoul Safe Route Facilities SHP
POINT(126.934515 37.468213),1162010200_09_P14,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_09,관악안심09,1,다목적 CCTV,관악구청 도로관리과장,02-879-6782,,서울하우스,20220926,1162010200_09_P14_302.jpeg,126.934515,37.468213,POINT (126.934515 37.468213),Seoul Safe Route Facilities SHP
POINT(126.934515 37.468213),1162010200_09_P15,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,서울하우스,20220926,1162010200_09_P15_305.jpeg,126.934515,37.468213,POINT (126.934515 37.468213),Seoul Safe Route Facilities SHP
POINT(126.934516 37.468522),1162010200_09_P16,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,배론스터디카페,20220926,1162010200_09_P16_305.jpeg,126.934516,37.468522,POINT (126.934516 37.468522),Seoul Safe Route Facilities SHP
POINT(126.934573 37.468512),1162010200_09_P17,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,배론스터디카페,20220926,1162010200_09_P17_305.jpeg,126.934573,37.468512,POINT (126.934573 37.468512),Seoul Safe Route Facilities SHP
POINT(126.934573 37.468512),1162010200_09_P18,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_09,관악안심09,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,배론스터디카페,20220926,1162010200_09_P18_302.jpeg,126.934573,37.468512,POINT (126.934573 37.468512),Seoul Safe Route Facilities SHP
POINT(126.934573 37.468512),1162010200_09_P19,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_09,관악안심09,1,,관악경찰서 관악산지구대,02-870-0840,,배론스터디카페,20220926,1162010200_09_P19_307.jpeg,126.934573,37.468512,POINT (126.934573 37.468512),Seoul Safe Route Facilities SHP
POINT(126.934559 37.468572),1162010200_09_P20,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_09,관악안심09,1,,,,,배론스터디카페,20220926,1162010200_09_P20_304.jpeg,126.934559,37.468572,POINT (126.934559 37.468572),Seoul Safe Route Facilities SHP
POINT(126.934586 37.468858),1162010200_09_P21,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,CU관악동방점,20220926,1162010200_09_P21_305.jpeg,126.934586,37.468858,POINT (126.934586 37.468858),Seoul Safe Route Facilities SHP
POINT(126.934606 37.468829),1162010200_09_P22,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_09,관악안심09,1,,관악구청 CCTV 통합관제센터,02-879-4963,,CU관악동방점,20220926,1162010200_09_P22_302.jpeg,126.934606,37.468829,POINT (126.934606 37.468829),Seoul Safe Route Facilities SHP
POINT(126.934642 37.468846),1162010200_09_P23,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,2,,,,,CU관악동방점,20220926,1162010200_09_P23_305.jpeg,126.934642,37.468846,POINT (126.934642 37.468846),Seoul Safe Route Facilities SHP
POINT(126.934642 37.468846),1162010200_09_P24,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_09,관악안심09,1,,,,,CU관악동방점,20220926,1162010200_09_P24_301.jpeg,126.934642,37.468846,POINT (126.934642 37.468846),Seoul Safe Route Facilities SHP
POINT(126.934642 37.468846),1162010200_09_P25,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_09,관악안심09,1,,관악경찰서 관악산지구대,02-870-0840,,CU관악동방점,20220926,1162010200_09_P25_307.jpeg,126.934642,37.468846,POINT (126.934642 37.468846),Seoul Safe Route Facilities SHP
POINT(126.934730 37.469295),1162010200_09_P26,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,2,,,,,삼성공인중개사,20220926,1162010200_09_P26_305.jpeg,126.93473,37.469295,POINT (126.93473 37.469295),Seoul Safe Route Facilities SHP
POINT(126.934730 37.469295),1162010200_09_P27,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_09,관악안심09,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,삼성공인중개사,20220926,1162010200_09_P27_302.jpeg,126.93473,37.469295,POINT (126.93473 37.469295),Seoul Safe Route Facilities SHP
POINT(126.934747 37.469621),1162010200_09_P28,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,2,,,,,천일부동산,20220926,1162010200_09_P28_305.jpeg,126.934747,37.469621,POINT (126.934747 37.469621),Seoul Safe Route Facilities SHP
POINT(126.934804 37.469618),1162010200_09_P29,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,천일부동산,20220926,1162010200_09_P29_305.jpeg,126.934804,37.469618,POINT (126.934804 37.469618),Seoul Safe Route Facilities SHP
POINT(126.934837 37.469785),1162010200_09_P30,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,욜로피시방,20220926,1162010200_09_P30_305.jpeg,126.934837,37.469785,POINT (126.934837 37.469785),Seoul Safe Route Facilities SHP
POINT(126.934870 37.469920),1162010200_09_P31,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,빽다방신림대학점,20220926,1162010200_09_P31_305.jpeg,126.93487,37.46992,POINT (126.93487 37.46992),Seoul Safe Route Facilities SHP
POINT(126.934901 37.470090),1162010200_09_P32,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,빽다방신림대학점,20220926,1162010200_09_P32_305.jpeg,126.934901,37.47009,POINT (126.934901 37.47009),Seoul Safe Route Facilities SHP
POINT(126.934940 37.470519),1162010200_09_P33,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_09,관악안심09,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,롤앤밥스,20220926,1162010200_09_P33_302.jpeg,126.93494,37.470519,POINT (126.93494 37.470519),Seoul Safe Route Facilities SHP
POINT(126.934940 37.470519),1162010200_09_P34,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_09,관악안심09,1,,관악경찰서 관악산지구대,02-870-0840,,롤앤밥스,20220926,1162010200_09_P34_307.jpeg,126.93494,37.470519,POINT (126.93494 37.470519),Seoul Safe Route Facilities SHP
POINT(126.934940 37.470519),1162010200_09_P35,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_09,관악안심09,1,,,,,롤앤밥스,20220926,1162010200_09_P35_301.jpeg,126.93494,37.470519,POINT (126.93494 37.470519),Seoul Safe Route Facilities SHP
POINT(126.935007 37.470509),1162010200_09_P36,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,롤앤밥스,20220926,1162010200_09_P36_305.jpeg,126.935007,37.470509,POINT (126.935007 37.470509),Seoul Safe Route Facilities SHP
POINT(126.934995 37.470794),1162010200_09_P37,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,올리브영녹두거리점,20220926,1162010200_09_P37_305.jpeg,126.934995,37.470794,POINT (126.934995 37.470794),Seoul Safe Route Facilities SHP
POINT(126.935116 37.470952),1162010200_09_P38,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_09,관악안심09,1,,,,,올리브영녹두거리점,20220926,1162010200_09_P38_305.jpeg,126.935116,37.470952,POINT (126.935116 37.470952),Seoul Safe Route Facilities SHP
POINT(126.935348 37.471523),1162010200_10_P01,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_10,관악안심10,1,,,,,신성부동산,20220925,1162010200_10_P01_305.jpeg,126.935348,37.471523,POINT (126.935348 37.471523),Seoul Safe Route Facilities SHP
POINT(126.935418 37.471837),1162010200_10_P02,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_10,관악안심10,1,,,,,GS25관악서림점,20220925,1162010200_10_P02_305.jpeg,126.935418,37.471837,POINT (126.935418 37.471837),Seoul Safe Route Facilities SHP
POINT(126.935418 37.471837),1162010200_10_P03,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_10,관악안심10,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,GS25관악서림점,20220925,1162010200_10_P03_302.jpeg,126.935418,37.471837,POINT (126.935418 37.471837),Seoul Safe Route Facilities SHP
POINT(126.935472 37.471989),1162010200_10_P04,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_10,관악안심10,1,,,,,GS25관악서림점,20220925,1162010200_10_P04_304.jpeg,126.935472,37.471989,POINT (126.935472 37.471989),Seoul Safe Route Facilities SHP
POINT(126.935509 37.472274),1162010200_10_P05,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_10,관악안심10,1,,,,,CU신림동희점,20220925,1162010200_10_P05_305.jpeg,126.935509,37.472274,POINT (126.935509 37.472274),Seoul Safe Route Facilities SHP
POINT(126.935509 37.472274),1162010200_10_P06,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_10,관악안심10,1,다목적 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,CU신림동희점,20220925,1162010200_10_P06_302.jpeg,126.935509,37.472274,POINT (126.935509 37.472274),Seoul Safe Route Facilities SHP
POINT(126.935509 37.472274),1162010200_10_P07,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_10,관악안심10,1,,,,,CU신림동희점,20220925,1162010200_10_P07_301.jpeg,126.935509,37.472274,POINT (126.935509 37.472274),Seoul Safe Route Facilities SHP
POINT(126.935509 37.472274),1162010200_10_P08,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_10,관악안심10,1,,관악경찰서 관악산지구대,02-870-0840,,CU신림동희점,20220925,1162010200_10_P08_307.jpeg,126.935509,37.472274,POINT (126.935509 37.472274),Seoul Safe Route Facilities SHP
POINT(126.935559 37.472563),1162010200_10_P09,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_10,관악안심10,1,,,,,이에스하우스,20220925,1162010200_10_P09_305.jpeg,126.935559,37.472563,POINT (126.935559 37.472563),Seoul Safe Route Facilities SHP
POINT(126.935559 37.472563),1162010200_10_P10,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_10,관악안심10,1,방범용 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,이에스하우스,20220925,1162010200_10_P10_302.jpeg,126.935559,37.472563,POINT (126.935559 37.472563),Seoul Safe Route Facilities SHP
POINT(126.935559 37.472563),1162010200_10_P11,1162000000,서울특별시 관악구,1162010200,신림동,301,1162010200_10,관악안심10,1,,,,,이에스하우스,20220925,1162010200_10_P11_301.jpeg,126.935559,37.472563,POINT (126.935559 37.472563),Seoul Safe Route Facilities SHP
POINT(126.935559 37.472563),1162010200_10_P12,1162000000,서울특별시 관악구,1162010200,신림동,307,1162010200_10,관악안심10,1,,관악경찰서 관악산지구대,02-870-0840,,이에스하우스,20220925,1162010200_10_P12_307.jpeg,126.935559,37.472563,POINT (126.935559 37.472563),Seoul Safe Route Facilities SHP
POINT(126.935602 37.472568),1162010200_10_P13,1162000000,서울특별시 관악구,1162010200,신림동,304,1162010200_10,관악안심10,1,,,,,이에스하우스,20220925,1162010200_10_P13_304.jpeg,126.935602,37.472568,POINT (126.935602 37.472568),Seoul Safe Route Facilities SHP
POINT(126.935692 37.472829),1162010200_10_P14,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_10,관악안심10,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,다산미니원룸,20220925,1162010200_10_P14_302.jpeg,126.935692,37.472829,POINT (126.935692 37.472829),Seoul Safe Route Facilities SHP
POINT(126.935692 37.472829),1162010200_10_P15,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_10,관악안심10,1,,,,,다산미니원룸,20220925,1162010200_10_P15_305.jpeg,126.935692,37.472829,POINT (126.935692 37.472829),Seoul Safe Route Facilities SHP
POINT(126.935654 37.473088),1162010200_10_P16,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_10,관악안심10,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,(주)유진설비,20220925,1162010200_10_P16_302.jpeg,126.935654,37.473088,POINT (126.935654 37.473088),Seoul Safe Route Facilities SHP
POINT(126.935654 37.473088),1162010200_10_P17,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_10,관악안심10,1,,,,,(주)유진설비,20220925,1162010200_10_P17_305.jpeg,126.935654,37.473088,POINT (126.935654 37.473088),Seoul Safe Route Facilities SHP
POINT(126.935772 37.473336),1162010200_10_P18,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_10,관악안심10,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,만복할인마트,20220925,1162010200_10_P18_302.jpeg,126.935772,37.473336,POINT (126.935772 37.473336),Seoul Safe Route Facilities SHP
POINT(126.935772 37.473336),1162010200_10_P19,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_10,관악안심10,1,,,,,만복할인마트,20220925,1162010200_10_P19_305.jpeg,126.935772,37.473336,POINT (126.935772 37.473336),Seoul Safe Route Facilities SHP
POINT(126.935772 37.473336),1162010200_10_P20,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_10,관악안심10,1,다목적 CCTV,관악구청 토목과장,08-879-6781,,만복할인마트,20220925,1162010200_10_P20_302.jpeg,126.935772,37.473336,POINT (126.935772 37.473336),Seoul Safe Route Facilities SHP
POINT(126.935772 37.473336),1162010200_10_P21,1162000000,서울특별시 관악구,1162010200,신림동,305,1162010200_10,관악안심10,1,,,,,만복할인마트,20220925,1162010200_10_P21_305.jpeg,126.935772,37.473336,POINT (126.935772 37.473336),Seoul Safe Route Facilities SHP
POINT(126.935778 37.473589),1162010200_10_P22,1162000000,서울특별시 관악구,1162010200,신림동,302,1162010200_10,관악안심10,1,방범용 CCTV,관악구청 CCTV 통합관제센터,02-879-4963,,두리빌딩,20220925,1162010200_10_P22_302.jpeg,126.935778,37.473589,POINT (126.935778 37.473589),Seoul Safe Route Facilities SHP
